load_zone,timestamp,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge
Antioquia,2024_Q2_holidays_19h,4256.17,0,-2912.78,1343.38,0
Antioquia,2024_Q2_holidays_20h,4304.58,0,-2937.4,1367.18,0
Antioquia,2024_Q2_holidays_21h,4243.39,0,-2906.03,1337.36,0
Antioquia,2024_Q2_holidays_22h,4121.12,0,-2841.23,1279.89,0
Antioquia,2024_Q2_holidays_23h,3916.6,0,-2710.75,1205.86,0
Antioquia,2024_Q3_labor_0h,3731.65,0,-2588.97,1142.68,0
Antioquia,2024_Q3_labor_1h,3587.27,0,-2501.6,1085.67,0
Antioquia,2024_Q3_labor_2h,3493.31,0,-2445.92,1047.39,0
Antioquia,2024_Q3_labor_3h,3425.89,0,-2405.91,1019.98,0
Antioquia,2024_Q3_labor_4h,3389.77,0,-2384.58,1005.19,0
Antioquia,2024_Q3_labor_5h,3414.23,0,-2398.09,1016.14,0
Antioquia,2024_Q3_labor_6h,3459.89,0,-2416.04,1043.84,0
Antioquia,2024_Q3_labor_7h,3451.5,0,-2391.86,1059.64,0
Antioquia,2024_Q3_labor_8h,3549.68,0,-2426.15,1123.52,0
Antioquia,2024_Q3_labor_9h,3655.24,0,-2466.61,1188.64,0
Antioquia,2024_Q3_labor_10h,3723.25,0,-2490.59,1232.66,0
Antioquia,2024_Q3_labor_11h,3808.37,0,-2530.52,1277.85,0
Antioquia,2024_Q3_labor_12h,3888.15,0,-2575.84,1312.31,0
Antioquia,2024_Q3_labor_13h,3904.83,0,-2595.94,1308.89,0
Antioquia,2024_Q3_labor_14h,3966.38,0,-2652.03,1314.35,0
Antioquia,2024_Q3_labor_15h,4070.1,0,-2746.59,1323.51,0
Antioquia,2024_Q3_labor_16h,4139.15,0,-2819.99,1319.16,0
Antioquia,2024_Q3_labor_17h,4130.34,0,-2829.08,1301.25,0
Antioquia,2024_Q3_labor_18h,4076.58,0,-2805.46,1271.12,0
Antioquia,2024_Q3_labor_19h,4203.12,0,-2873.8,1329.32,0
Antioquia,2024_Q3_labor_20h,4298.74,0,-2926.82,1371.92,0
Antioquia,2024_Q3_labor_21h,4243.86,0,-2896.15,1347.71,0
Antioquia,2024_Q3_labor_22h,4124.32,0,-2830.82,1293.5,0
Antioquia,2024_Q3_labor_23h,3931.69,0,-2714.98,1216.72,0
Antioquia,2024_Q3_holidays_0h,3623.82,0,-2442.08,1181.74,0
Antioquia,2024_Q3_holidays_1h,3452.28,0,-2342.48,1109.8,0
Antioquia,2024_Q3_holidays_2h,3361.81,0,-2289.7,1072.11,0
Antioquia,2024_Q3_holidays_3h,3289.87,0,-2247.51,1042.36,0
Antioquia,2024_Q3_holidays_4h,3261.14,0,-2230.89,1030.25,0
Antioquia,2024_Q3_holidays_5h,3306.48,0,-2257.24,1049.24,0
Antioquia,2024_Q3_holidays_6h,3402.1,0,-2307.96,1094.15,0
Antioquia,2024_Q3_holidays_7h,3433.61,0,-2310.28,1123.33,0
Antioquia,2024_Q3_holidays_8h,3559.17,0,-2364.82,1194.35,0
Antioquia,2024_Q3_holidays_9h,3682.32,0,-2419.25,1263.07,0
Antioquia,2024_Q3_holidays_10h,3751.39,0,-2446.42,1304.97,0
Antioquia,2024_Q3_holidays_11h,3848.29,0,-2496,1352.29,0
Antioquia,2024_Q3_holidays_12h,3930.65,0,-2544.5,1386.14,0
Antioquia,2024_Q3_holidays_13h,3927.93,0,-2549.83,1378.1,0
Antioquia,2024_Q3_holidays_14h,3983.23,0,-2593.77,1389.46,0
Antioquia,2024_Q3_holidays_15h,4071.64,0,-2659.86,1411.78,0
Antioquia,2024_Q3_holidays_16h,4097.58,0,-2691.9,1405.67,0
Antioquia,2024_Q3_holidays_17h,4077.95,0,-2696.71,1381.24,0
Antioquia,2024_Q3_holidays_18h,3988.47,0,-2652.77,1335.7,0
Antioquia,2024_Q3_holidays_19h,4086.13,0,-2707.16,1378.97,0
Antioquia,2024_Q3_holidays_20h,4161.25,0,-2748.49,1412.76,0
Antioquia,2024_Q3_holidays_21h,4105.07,0,-2717.47,1387.6,0
Antioquia,2024_Q3_holidays_22h,3975.73,0,-2645.26,1330.48,0
Antioquia,2024_Q3_holidays_23h,3797.15,0,-2542.87,1254.29,0
Antioquia,2024_Q4_labor_0h,4102.16,0,-2908.36,1193.79,0
Antioquia,2024_Q4_labor_1h,3975.17,0,-2843.36,1131.81,0
Antioquia,2024_Q4_labor_2h,3893.71,0,-2800.66,1093.04,0
Antioquia,2024_Q4_labor_3h,3823.16,0,-2757.64,1065.52,0
Antioquia,2024_Q4_labor_4h,3778.87,0,-2728.98,1049.89,0
Antioquia,2024_Q4_labor_5h,3818.67,0,-2756.55,1062.12,0
Antioquia,2024_Q4_labor_6h,3879.78,0,-2788.5,1091.28,0
Antioquia,2024_Q4_labor_7h,3867.68,0,-2758.58,1109.1,0
Antioquia,2024_Q4_labor_8h,3968.25,0,-2793.27,1174.98,0
