gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Thermal,Antioquia,CARBON,2023,56.94000001996439,477789.6912249033,0.0,6.5,1799460.058863031,930930.0,56.343163838480464,1.0000000003506213,0.0,0.0
Thermal,Antioquia,CARBON,2024,56.94000002987737,477789.6913080842,0.0,6.5,1799460.058863031,930930.0,56.343163830132234,1.0000000005247165,0.0,0.0
Thermal,Antioquia,CARBON,2025,56.94000002158765,477789.6912385243,0.0,6.5,1799460.058863031,930930.0,56.34316383711343,1.0000000003791296,0.0,0.0
Thermal,Antioquia,CARBON,2026,32.537143483533434,273022.6858603282,0.0,6.5,1799460.058863031,930930.0,92.30720411099831,0.5714285824294595,0.0,0.0
Thermal,Antioquia,CARBON,2027,44.73857176209486,375406.1886294297,0.0,6.5,1799460.058863031,930930.0,69.42099680803564,0.7857142915717396,0.0,0.0
Thermal,Antioquia,CARBON,2028,40.67142954924195,341278.3589602092,0.0,6.5,1799460.058863031,930930.0,75.5239845726173,0.7142857314584112,0.0,0.0
Thermal,Antioquia,CARBON,2029,44.73857171271945,375406.18821511534,0.0,6.5,1799460.058863031,930930.0,69.42099687539084,0.7857142907045915,0.0,0.0
Thermal,Antioquia,CARBON,2030,44.738571791850546,375406.18887911283,0.0,6.5,1799460.058863031,930930.0,69.42099676744456,0.7857142920943192,0.0,0.0
Thermal,Antioquia,CARBON,2031,44.73857177382553,375406.18872786296,0.0,6.5,1799460.058863031,930930.0,69.4209967920333,0.7857142917777575,0.0,0.0
Thermal,Antioquia,CARBON,2032,44.73857170717793,375406.18816861586,0.0,6.5,1799460.058863031,930930.0,69.42099688295028,0.7857142906072695,0.0,0.0
Thermal,Antioquia,CARBON,2033,44.73857139470573,375406.18554662785,0.0,6.5,1799460.058863031,930930.0,69.42099730920759,0.7857142851195245,0.0,0.0
Thermal,Antioquia,CARBON,2034,50.83928544675189,426597.93619918404,0.0,6.5,1799460.058863031,930930.0,62.09741083730976,0.8928571381586209,0.0,0.0
Thermal,Antioquia,CARBON,2035,42.705000864194915,358342.275544588,0.0,6.5,1799460.058863031,930930.0,72.3271811708895,0.7500000151772903,0.0,0.0
Thermal,Antioquia,GASNACIO,2023,5.39729545271462e-07,0.0037727095214475205,0.00023475428625673188,272.0,34296481.12188921,38955840.0,135720421028.31146,2.2651824187124878e-10,0.0,0.0
Thermal,Antioquia,GASNACIO,2024,5.559916572918489e-07,0.0038863816844700244,0.00024182745935577508,272.0,34296481.12188921,38955840.0,131750755906.26044,2.3334326202484926e-10,0.0,0.0
Thermal,Antioquia,GASNACIO,2025,6.342103212297806e-07,0.004433130145396167,0.00027584851079825057,272.0,34296481.12188921,38955840.0,115501622528.43924,2.66170729766729e-10,0.0,0.0
Thermal,Antioquia,GASNACIO,2026,2.934775150750022e-07,0.0020514078303742658,0.00012764745822684204,272.0,34296481.12188921,38955840.0,249601135900.37717,1.2316911558009425e-10,0.0,0.0
Thermal,Antioquia,GASNACIO,2027,3.3499212086009936e-07,0.002341594924812095,0.00014570415298385852,272.0,34296481.12188921,38955840.0,218668788197.6266,1.40592315026566e-10,0.0,0.0
Thermal,Antioquia,GASNACIO,2028,2.6172916216126796e-07,0.0018294868435072636,0.00011383857562371917,272.0,34296481.12188921,38955840.0,279878331168.09235,1.098446994028958e-10,0.0,0.0
Thermal,Antioquia,GASNACIO,2029,3.1959040151719016e-07,0.002233936906605159,0.00013900520595909878,272.0,34296481.12188921,38955840.0,229206887241.83426,1.341283917192075e-10,0.0,0.0
Thermal,Antioquia,GASNACIO,2030,4.230685849439463e-07,0.0029572494087581848,0.00018401283488419956,272.0,34296481.12188921,38955840.0,173145262332.7064,1.7755698736903467e-10,0.0,0.0
