load_zone,timestamp,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge
Antioquia,2024_Q2_labor_7h,3555.24,0,-2514.42,1040.83,0
Antioquia,2024_Q2_labor_8h,3616.39,0,-2515.9,1100.49,0
Antioquia,2024_Q2_labor_9h,3692.17,0,-2527.84,1164.32,0
Antioquia,2024_Q2_labor_10h,3739.61,0,-2532.49,1207.12,0
Antioquia,2024_Q2_labor_11h,3811.84,0,-2561.06,1250.78,0
Antioquia,2024_Q2_labor_12h,3887.18,0,-2602.95,1284.23,0
Antioquia,2024_Q2_labor_13h,3907.4,0,-2628.91,1278.49,0
Antioquia,2024_Q2_labor_14h,3943.56,0,-2659.98,1283.57,0
Antioquia,2024_Q2_labor_15h,3979.78,0,-2687.03,1292.76,0
Antioquia,2024_Q2_labor_16h,3996.23,0,-2705.95,1290.28,0
Antioquia,2024_Q2_labor_17h,3981.7,0,-2710.61,1271.08,0
Antioquia,2024_Q2_labor_18h,3940.84,0,-2696.77,1244.07,0
Antioquia,2024_Q2_labor_19h,4064.64,0,-2751.85,1312.79,0
Antioquia,2024_Q2_labor_20h,4121.99,0,-2779.26,1342.73,0
Antioquia,2024_Q2_labor_21h,4067.14,0,-2753.34,1313.8,0
Antioquia,2024_Q2_labor_22h,3962.1,0,-2706.66,1255.44,0
Antioquia,2024_Q2_labor_23h,3825.39,0,-2649.59,1175.8,0
Antioquia,2024_Q2_holidays_0h,3857.15,0,-2722.11,1135.03,0
Antioquia,2024_Q2_holidays_1h,3652.85,0,-2588.81,1064.04,0
Antioquia,2024_Q2_holidays_2h,3560.89,0,-2530.83,1030.06,0
Antioquia,2024_Q2_holidays_3h,3496.77,0,-2492.09,1004.68,0
Antioquia,2024_Q2_holidays_4h,3468.08,0,-2474.67,993.407,0
Antioquia,2024_Q2_holidays_5h,3529.47,0,-2511.77,1017.7,0
Antioquia,2024_Q2_holidays_6h,3652.64,0,-2579.35,1073.29,0
Antioquia,2024_Q2_holidays_7h,3668.51,0,-2574.58,1093.93,0
Antioquia,2024_Q2_holidays_8h,3777.93,0,-2622.73,1155.2,0
Antioquia,2024_Q2_holidays_9h,3889.98,0,-2673.48,1216.51,0
Antioquia,2024_Q2_holidays_10h,3954.76,0,-2699.81,1254.95,0
Antioquia,2024_Q2_holidays_11h,4048.14,0,-2748.49,1299.65,0
Antioquia,2024_Q2_holidays_12h,4128.12,0,-2795.22,1332.9,0
Antioquia,2024_Q2_holidays_13h,4111.1,0,-2791.88,1319.21,0
Antioquia,2024_Q2_holidays_14h,4160.93,0,-2832.32,1328.61,0
