generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
C_LLERAS_R,C_LLERAS_R,RunOfRiver,Antioquia,Water,2040,414.12371963144426,575631.9702877075,0.0,78.0,8859240.289799007,3414840.0,31.028679718038155,0.6060820156179665,,
C_LLERAS_R,C_LLERAS_R,RunOfRiver,Antioquia,Water,2045,404.0044419364376,561566.1742916482,0.0,78.0,8859240.289799007,3414840.0,31.771052819538298,0.5912721606609846,,
C_LLERAS_R,C_LLERAS_R,RunOfRiver,Antioquia,Water,2050,398.9176689299617,554495.5598126466,0.0,78.0,8859240.289799007,3414840.0,32.158454861180836,0.5838275215577239,,
DARIO VALENC,DARIO VALENC,RunOfRiver,Oriental,Water,2023,667.2810943588489,927520.7211588,0.0,150.0,17455500.570995543,6567000.0,37.3905712346419,0.5078242727236292,,
DARIO VALENC,DARIO VALENC,RunOfRiver,Oriental,Water,2025,667.2810943660197,927520.7211687674,0.0,150.0,17455500.570995543,6567000.0,37.39057123425503,0.5078242727290864,,
DARIO VALENC,DARIO VALENC,RunOfRiver,Oriental,Water,2030,667.2810943476499,927520.7211432332,0.0,150.0,17455500.570995543,6567000.0,37.39057123524611,0.5078242727151063,,
DARIO VALENC,DARIO VALENC,RunOfRiver,Oriental,Water,2035,667.2810943417179,927520.7211349878,0.0,150.0,17455500.570995543,6567000.0,37.390571235566135,0.5078242727105919,,
DARIO VALENC,DARIO VALENC,RunOfRiver,Oriental,Water,2040,667.2810934191377,927520.7198526014,0.0,150.0,17455500.570995543,6567000.0,37.39057128534038,0.5078242720084761,,
DARIO VALENC,DARIO VALENC,RunOfRiver,Oriental,Water,2045,667.2810911457706,927520.716692621,0.0,150.0,17455500.570995543,6567000.0,37.39057140799112,0.5078242702783642,,
DARIO VALENC,DARIO VALENC,RunOfRiver,Oriental,Water,2050,667.281090407557,927520.7156665041,0.0,150.0,17455500.570995543,6567000.0,37.39057144781857,0.5078242697165578,,
